timestamp,station_id,water_level,datum,units,lat,lon,source
2024-01-15 19:54:00+00:00,DEMO-HNL,-0.0932,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-15 20:00:00+00:00,DEMO-HNL,-0.0735,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-15 20:06:00+00:00,DEMO-HNL,-0.0789,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-15 20:12:00+00:00,DEMO-HNL,-0.1096,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-15 20:18:00+00:00,DEMO-HNL,-0.1593,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-15 20:24:00+00:00,DEMO-HNL,-0.1373,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-15 20:30:00+00:00,DEMO-HNL,-0.1418,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-15 20:36:00+00:00,DEMO-HNL,-0.156,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-15 20:42:00+00:00,DEMO-HNL,-0.1665,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-15 20:48:00+00:00,DEMO-HNL,-0.1866,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-15 20:54:00+00:00,DEMO-HNL,-0.2069,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-15 21:00:00+00:00,DEMO-HNL,-0.2292,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-15 21:06:00+00:00,DEMO-HNL,-0.2665,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-15 21:12:00+00:00,DEMO-HNL,-0.2331,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-15 21:18:00+00:00,DEMO-HNL,-0.2474,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-15 21:24:00+00:00,DEMO-HNL,-0.2511,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-15 21:30:00+00:00,DEMO-HNL,-0.2999,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-15 21:36:00+00:00,DEMO-HNL,-0.2709,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-15 21:42:00+00:00,DEMO-HNL,-0.2532,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-15 21:48:00+00:00,DEMO-HNL,-0.303,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-15 21:54:00+00:00,DEMO-HNL,-0.3158,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-15 22:00:00+00:00,DEMO-HNL,-0.3181,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-15 22:06:00+00:00,DEMO-HNL,-0.293,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-15 22:12:00+00:00,DEMO-HNL,-0.3631,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-15 22:18:00+00:00,DEMO-HNL,-0.3473,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-15 22:24:00+00:00,DEMO-HNL,-0.3757,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-15 22:30:00+00:00,DEMO-HNL,-0.3786,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-15 22:36:00+00:00,DEMO-HNL,-0.3762,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-15 22:42:00+00:00,DEMO-HNL,-0.3554,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-15 22:48:00+00:00,DEMO-HNL,-0.353,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-15 22:54:00+00:00,DEMO-HNL,-0.3863,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-15 23:00:00+00:00,DEMO-HNL,-0.4085,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-15 23:06:00+00:00,DEMO-HNL,-0.3564,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-15 23:12:00+00:00,DEMO-HNL,-0.4196,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-15 23:18:00+00:00,DEMO-HNL,-0.4267,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-15 23:24:00+00:00,DEMO-HNL,-0.4545,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-15 23:30:00+00:00,DEMO-HNL,-0.3943,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-15 23:36:00+00:00,DEMO-HNL,-0.4054,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-15 23:42:00+00:00,DEMO-HNL,-0.3785,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-15 23:48:00+00:00,DEMO-HNL,-0.4562,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-15 23:54:00+00:00,DEMO-HNL,-0.4002,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 00:00:00+00:00,DEMO-HNL,-0.4283,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 00:06:00+00:00,DEMO-HNL,-0.4134,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 00:12:00+00:00,DEMO-HNL,-0.4617,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 00:18:00+00:00,DEMO-HNL,-0.398,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 00:24:00+00:00,DEMO-HNL,-0.4097,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 00:30:00+00:00,DEMO-HNL,-0.4236,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 00:36:00+00:00,DEMO-HNL,-0.4068,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 00:42:00+00:00,DEMO-HNL,-0.4313,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 00:48:00+00:00,DEMO-HNL,-0.4233,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 00:54:00+00:00,DEMO-HNL,-0.4161,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 01:00:00+00:00,DEMO-HNL,-0.4385,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 01:06:00+00:00,DEMO-HNL,-0.3782,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 01:12:00+00:00,DEMO-HNL,-0.365,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 01:18:00+00:00,DEMO-HNL,-0.3958,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 01:24:00+00:00,DEMO-HNL,-0.3672,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 01:30:00+00:00,DEMO-HNL,-0.3713,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 01:36:00+00:00,DEMO-HNL,-0.3508,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 01:42:00+00:00,DEMO-HNL,-0.3607,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 01:48:00+00:00,DEMO-HNL,-0.3562,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 01:54:00+00:00,DEMO-HNL,-0.3074,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 02:00:00+00:00,DEMO-HNL,-0.3192,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 02:06:00+00:00,DEMO-HNL,-0.2665,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 02:12:00+00:00,DEMO-HNL,-0.2946,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 02:18:00+00:00,DEMO-HNL,-0.3023,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 02:24:00+00:00,DEMO-HNL,-0.2471,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 02:30:00+00:00,DEMO-HNL,-0.2466,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 02:36:00+00:00,DEMO-HNL,-0.2318,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 02:42:00+00:00,DEMO-HNL,-0.2094,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 02:48:00+00:00,DEMO-HNL,-0.2329,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 02:54:00+00:00,DEMO-HNL,-0.2087,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 03:00:00+00:00,DEMO-HNL,-0.1957,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 03:06:00+00:00,DEMO-HNL,-0.204,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 03:12:00+00:00,DEMO-HNL,-0.1691,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 03:18:00+00:00,DEMO-HNL,-0.1227,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 03:24:00+00:00,DEMO-HNL,-0.13,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 03:30:00+00:00,DEMO-HNL,-0.147,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 03:36:00+00:00,DEMO-HNL,-0.1364,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 03:42:00+00:00,DEMO-HNL,-0.0572,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 03:48:00+00:00,DEMO-HNL,-0.0774,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 03:54:00+00:00,DEMO-HNL,-0.0736,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 04:00:00+00:00,DEMO-HNL,-0.0513,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 04:06:00+00:00,DEMO-HNL,-0.0605,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 04:12:00+00:00,DEMO-HNL,0.0122,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 04:18:00+00:00,DEMO-HNL,-0.0095,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 04:24:00+00:00,DEMO-HNL,0.0403,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 04:30:00+00:00,DEMO-HNL,0.0283,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 04:36:00+00:00,DEMO-HNL,0.0701,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 04:42:00+00:00,DEMO-HNL,0.0607,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 04:48:00+00:00,DEMO-HNL,0.0864,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 04:54:00+00:00,DEMO-HNL,0.0973,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 05:00:00+00:00,DEMO-HNL,0.1086,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 05:06:00+00:00,DEMO-HNL,0.1161,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 05:12:00+00:00,DEMO-HNL,0.1172,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 05:18:00+00:00,DEMO-HNL,0.1726,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 05:24:00+00:00,DEMO-HNL,0.1281,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 05:30:00+00:00,DEMO-HNL,0.158,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 05:36:00+00:00,DEMO-HNL,0.1695,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 05:42:00+00:00,DEMO-HNL,0.1882,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 05:48:00+00:00,DEMO-HNL,0.182,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 05:54:00+00:00,DEMO-HNL,0.2069,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 06:00:00+00:00,DEMO-HNL,0.2068,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 06:06:00+00:00,DEMO-HNL,0.1877,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 06:12:00+00:00,DEMO-HNL,0.2282,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 06:18:00+00:00,DEMO-HNL,0.2142,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 06:24:00+00:00,DEMO-HNL,0.2093,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 06:30:00+00:00,DEMO-HNL,0.2539,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 06:36:00+00:00,DEMO-HNL,0.2677,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 06:42:00+00:00,DEMO-HNL,0.2746,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 06:48:00+00:00,DEMO-HNL,0.2812,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 06:54:00+00:00,DEMO-HNL,0.2363,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 07:00:00+00:00,DEMO-HNL,0.2524,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 07:06:00+00:00,DEMO-HNL,0.3233,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 07:12:00+00:00,DEMO-HNL,0.2665,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 07:18:00+00:00,DEMO-HNL,0.3028,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 07:24:00+00:00,DEMO-HNL,0.2794,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 07:30:00+00:00,DEMO-HNL,0.2968,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 07:36:00+00:00,DEMO-HNL,0.2841,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 07:42:00+00:00,DEMO-HNL,0.3091,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 07:48:00+00:00,DEMO-HNL,0.3012,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 07:54:00+00:00,DEMO-HNL,0.2896,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 08:00:00+00:00,DEMO-HNL,0.2771,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 08:06:00+00:00,DEMO-HNL,0.3026,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 08:12:00+00:00,DEMO-HNL,0.2717,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 08:18:00+00:00,DEMO-HNL,0.3028,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 08:24:00+00:00,DEMO-HNL,0.3446,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 08:30:00+00:00,DEMO-HNL,0.3164,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 08:36:00+00:00,DEMO-HNL,0.3008,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 08:42:00+00:00,DEMO-HNL,0.2813,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 08:48:00+00:00,DEMO-HNL,0.2405,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 08:54:00+00:00,DEMO-HNL,0.2487,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 09:00:00+00:00,DEMO-HNL,0.2963,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 09:06:00+00:00,DEMO-HNL,0.2501,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 09:12:00+00:00,DEMO-HNL,0.2468,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 09:18:00+00:00,DEMO-HNL,0.2521,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 09:24:00+00:00,DEMO-HNL,0.2285,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 09:30:00+00:00,DEMO-HNL,0.2194,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 09:36:00+00:00,DEMO-HNL,0.2368,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 09:42:00+00:00,DEMO-HNL,0.2137,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 09:48:00+00:00,DEMO-HNL,0.2102,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 09:54:00+00:00,DEMO-HNL,0.2028,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 10:00:00+00:00,DEMO-HNL,0.2221,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 10:06:00+00:00,DEMO-HNL,0.2001,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 10:12:00+00:00,DEMO-HNL,0.1942,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 10:18:00+00:00,DEMO-HNL,0.2027,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 10:24:00+00:00,DEMO-HNL,0.1808,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 10:30:00+00:00,DEMO-HNL,0.171,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 10:36:00+00:00,DEMO-HNL,0.1789,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 10:42:00+00:00,DEMO-HNL,0.1757,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 10:48:00+00:00,DEMO-HNL,0.1523,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 10:54:00+00:00,DEMO-HNL,0.1498,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 11:00:00+00:00,DEMO-HNL,0.1256,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 11:06:00+00:00,DEMO-HNL,0.1172,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 11:12:00+00:00,DEMO-HNL,0.1431,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 11:18:00+00:00,DEMO-HNL,0.13,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 11:24:00+00:00,DEMO-HNL,0.1237,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 11:30:00+00:00,DEMO-HNL,0.1139,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 11:36:00+00:00,DEMO-HNL,0.1031,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 11:42:00+00:00,DEMO-HNL,0.1102,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 11:48:00+00:00,DEMO-HNL,0.1092,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 11:54:00+00:00,DEMO-HNL,0.1032,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 12:00:00+00:00,DEMO-HNL,0.0777,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 12:06:00+00:00,DEMO-HNL,0.1025,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 12:12:00+00:00,DEMO-HNL,0.0746,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 12:18:00+00:00,DEMO-HNL,0.0782,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 12:24:00+00:00,DEMO-HNL,0.067,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 12:30:00+00:00,DEMO-HNL,0.0624,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 12:36:00+00:00,DEMO-HNL,0.0391,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 12:42:00+00:00,DEMO-HNL,0.0645,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 12:48:00+00:00,DEMO-HNL,0.1044,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 12:54:00+00:00,DEMO-HNL,0.0373,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 13:00:00+00:00,DEMO-HNL,0.0439,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 13:06:00+00:00,DEMO-HNL,0.0314,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 13:12:00+00:00,DEMO-HNL,0.0289,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 13:18:00+00:00,DEMO-HNL,0.0681,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 13:24:00+00:00,DEMO-HNL,0.0226,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 13:30:00+00:00,DEMO-HNL,0.0258,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 13:36:00+00:00,DEMO-HNL,0.003,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 13:42:00+00:00,DEMO-HNL,0.0194,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 13:48:00+00:00,DEMO-HNL,0.0005,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 13:54:00+00:00,DEMO-HNL,0.0477,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 14:00:00+00:00,DEMO-HNL,0.0918,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 14:06:00+00:00,DEMO-HNL,0.0294,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 14:12:00+00:00,DEMO-HNL,0.0046,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 14:18:00+00:00,DEMO-HNL,0.0575,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 14:24:00+00:00,DEMO-HNL,0.0267,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 14:30:00+00:00,DEMO-HNL,0.0691,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 14:36:00+00:00,DEMO-HNL,0.0397,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 14:42:00+00:00,DEMO-HNL,0.0351,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 14:48:00+00:00,DEMO-HNL,0.0468,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 14:54:00+00:00,DEMO-HNL,0.0682,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 15:00:00+00:00,DEMO-HNL,0.0515,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 15:06:00+00:00,DEMO-HNL,0.0492,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 15:12:00+00:00,DEMO-HNL,0.0583,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 15:18:00+00:00,DEMO-HNL,0.0402,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 15:24:00+00:00,DEMO-HNL,0.0769,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 15:30:00+00:00,DEMO-HNL,0.0368,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 15:36:00+00:00,DEMO-HNL,0.0671,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 15:42:00+00:00,DEMO-HNL,0.0948,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 15:48:00+00:00,DEMO-HNL,0.0893,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 15:54:00+00:00,DEMO-HNL,0.0986,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 16:00:00+00:00,DEMO-HNL,0.0891,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 16:06:00+00:00,DEMO-HNL,0.1173,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 16:12:00+00:00,DEMO-HNL,0.1159,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 16:18:00+00:00,DEMO-HNL,0.1097,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 16:24:00+00:00,DEMO-HNL,0.1226,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 16:30:00+00:00,DEMO-HNL,0.1222,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 16:36:00+00:00,DEMO-HNL,0.1015,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 16:42:00+00:00,DEMO-HNL,0.0863,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 16:48:00+00:00,DEMO-HNL,0.1243,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 16:54:00+00:00,DEMO-HNL,0.1293,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 17:00:00+00:00,DEMO-HNL,0.1425,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 17:06:00+00:00,DEMO-HNL,0.1041,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 17:12:00+00:00,DEMO-HNL,0.1065,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 17:18:00+00:00,DEMO-HNL,0.1354,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 17:24:00+00:00,DEMO-HNL,0.1261,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 17:30:00+00:00,DEMO-HNL,0.0909,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 17:36:00+00:00,DEMO-HNL,0.1368,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 17:42:00+00:00,DEMO-HNL,0.0926,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
2024-01-16 17:48:00+00:00,DEMO-HNL,0.1109,MLLW,m,21.3069,-157.8583,DEMO_SYNTHETIC
